id,text,timestamp,source,symbols,company_names,url,verified,clean_text,finbert_label
1016590886103380000,RT @gassin123Charts: $TMT  $AEE  $POW $KRC $TNO = Hot in #V Sector  $LTR  $MTB  $SBR  $SRN  = early #Vanadium Hunters ..too https://t.co/P…,2018-07-10 07:52:09+00:00,fathersilas,AEE,Ameren Corporation,,False,rt gassin123charts tmt  aee  pow krc tno  hot in v sector  ltr  mtb  sbr  srn   early vanadium hunters too ,0
1019560668142428200,. @Verizon Network Management Center was rebuilt at the start of the year. In front of an expanse of workstations a… https://t.co/5kZVu5SbN5,2018-07-18 12:33:00+00:00,FierceWireless,VZ,Verizon Communications Inc.,https://twitter.com/i/web/status/1019560668142428165,True, verizon network management center was rebuilt at the start of the year in front of an expanse of workstations a ,0
1017344541106503700,Vantage Drilling $VTGDF and Patterson-UTI Energy $PTEN Critical Analysis https://t.co/Oupxwm61bK,2018-07-12 09:46:54+00:00,dispatchtribune,PTEN,Patterson-UTI Energy,http://dispatchtribunal.com/?p=2048757,False,vantage drilling vtgdf and pattersonuti energy pten critical analysis ,0
1017061853984444400,CarMax $KMX Upgraded by Zacks Investment Research to Buy https://t.co/gZTxDpoCzw,2018-07-11 15:03:36+00:00,MareaInformativ,KMX,CarMax,http://www.mareainformativa.com/?p=425306,False,carmax kmx upgraded by zacks investment research to buy ,1
1018886753632116700,HCA Healthcare $HCA Raised to Buy at Zacks Investment Research https://t.co/9Noltld8TK,2018-07-16 15:55:06+00:00,ConsumerFeed,HCA,HCA Healthcare,http://zpr.io/6XyYh,False,hca healthcare hca raised to buy at zacks investment research ,1
1017052031037640700,What is good for $MHK is very bad for $LL,2018-07-11 14:24:34+00:00,StiffyTrader,MHK,Mohawk Industries,,False,what is good for mhk is very bad for ll,2
1019708137136443400,$IBM - Transcript - For example this quarter IBM Digital and Mediaocean launched a blockchain consortium comprise… https://t.co/A1UfXNJi83,2018-07-18 22:18:59+00:00,CryptoTrackerBt,IBM,International Business Machines Corporation,https://twitter.com/i/web/status/1019708137136443392,False,ibm  transcript  for example this quarter ibm digital and mediaocean launched a blockchain consortium comprise ,0
1018871528098803700,Mattel $MAT Cut to “Hold” at BidaskClub https://t.co/1z3F4OYH7C,2018-07-16 14:54:36+00:00,WeekHerald,MAT,Mattel,http://weekherald.com/?p=2993396,False,mattel mat cut to hold at bidaskclub ,0
1018920040211632100,@traderstewie any thoughts on $ISRG,2018-07-16 18:07:22+00:00,screamergoals,ISRG,Intuitive Surgical,,False,traderstewie any thoughts on isrg,0
1017467338944335900,Analysts Expect AmerisourceBergen Corp. $ABC Will Post Earnings of $1.46 Per Share https://t.co/PO0hoXjHYA,2018-07-12 17:54:51+00:00,dakotafinancial,ABC,AmerisourceBergen Corporation,http://dakotafinancialnews.com/?p=314178,False,analysts expect amerisourcebergen corp abc will post earnings of 146 per share ,0
1019587310445350900,$CCL who is gonna get short on the swing failure... https://t.co/h22uppoCRx,2018-07-18 14:18:52+00:00,_jayschneider_,CCL,Carnival Corporation,,False,ccl who is gonna get short on the swing failure ,2
1019674436587458600,Top #moneyflow for #sp500 today $AMZN $ORCL $CSCO $BAC $GOOG $CA $ABT $IBM $PPG $MCD ... https://t.co/S59zN0R1wP,2018-07-18 20:05:04+00:00,MITickWatcher,MCD,McDonald's Corporation,https://appsto.re/i6hH3LG,False,top moneyflow for sp500 today amzn orcl csco bac goog ca abt ibm ppg mcd  ,0
1019267854661767200,How Analysts Feel About Aon plc $AON? - https://t.co/DN9N433LEN,2018-07-17 17:09:28+00:00,bibeypost_stock,AON,Aon plc,https://www.bibeypost.com/how-analysts-feel-about-aon-plc-nyseaon/,False,how analysts feel about aon plc aon  ,0
1019339907259666400,Stunning day today! Had a loss of $9k initially but got +$13 on $NFLX  calls with 70 contracts... I'm super stoked.… https://t.co/Z2RO6l9Ag1,2018-07-17 21:55:46+00:00,JohnBanning16,SWN,Southwestern Energy Company,https://twitter.com/i/web/status/1019339907259666433,False,stunning day today had a loss of 9k initially but got 13 on nflx  calls with 70 contracts im super stoked ,2
1019586324842647600,RT @Trippki_: Here at Trippki we love the $crypto bull runs 😬  The $TRIP Token Sale opens 23rd July. Register on https://t.co/ibLYFKnzQW to…,2018-07-18 14:14:57+00:00,Trippki_,TRIP,TripAdvisor,https://www.blockexmarkets.com/,False,rt trippki_ here at trippki we love the crypto bull runs   the trip token sale opens 23rd july register on  to,0
1018882900836651000,What’s Ahead for Wec Energy Group Inc $WEC After Less Shorted Shares? - https://t.co/7pxLRNkiVS,2018-07-16 15:39:48+00:00,mmahotstuff1,WEC,WEC Energy Group,https://www.mmahotstuff.com/2018/07/16/whats-ahead-for-wec-energy-group-inc-nysewec-after-less-shorted-shares.html,False,whats ahead for wec energy group inc wec after less shorted shares  ,0
1018997075109822500,RT @gemini_finance: The Brilliant Ways @KCCorp Uses #BigData #IoT &amp; #ArtificialIntelligence To Boost Performance by @BernardMarr https://t…,2018-07-16 23:13:29+00:00,TechnoJederBig,KMB,Kimberly-Clark Corporation,,False,rt gemini_finance the brilliant ways kccorp uses bigdata iot amp artificialintelligence to boost performance by bernardmarr ,1
1018876975539216400,Intuit Inc $INTU  2018 Q1 Sentiment - https://t.co/lQUejKjwTd,2018-07-16 15:16:15+00:00,bibeypost_stock,INTU,Intuit Inc.,https://www.bibeypost.com/intuit-inc-nasdaqintu-2018-q1-sentiment/,False,intuit inc intu  2018 q1 sentiment  ,0
1019016334225522700,$STI: Press Release #PseDisclosure https://t.co/VyB0PpKXxb,2018-07-17 00:30:01+00:00,PesobilityPse,STI,SunTrust Banks,http://www.pesobility.com/disclosures/3df5920c6ccfde1943ca035510b6ec2b,False,sti press release psedisclosure ,0
1019554407334150100,$CY Pioneer Selects Cypress’ Wi-Fi® and Bluetooth® Combo Solution for In-vehicle Infotainment System From our Stock News Alerts App,2018-07-18 12:08:07+00:00,Allstocknews,CY,Cypress Semiconductor Corporation,,False,cy pioneer selects cypress wifi and bluetooth combo solution for invehicle infotainment system from our stock news alerts app,0
1017045416381173800,Summit Securities Group LLC Has Decreased Its Monsanto Co New $Put $MON Position by $80.82 Million as Share Value R… https://t.co/2T6FomB2Fq,2018-07-11 13:58:17+00:00,bibeypost_stock,MON,Monsanto Company,https://twitter.com/i/web/status/1017045416381173760,False,summit securities group llc has decreased its monsanto co new put mon position by 8082 million as share value r ,0
1018455631978750000,Rwwm INC Cut Holding in Republic Svcs INC $RSG as Market Value Rose - https://t.co/84RJph2mxa,2018-07-15 11:21:59+00:00,whatsonthorold2,RSG,Republic Services,https://www.whatsonthorold.com/2018/07/15/rwwm-inc-cut-holding-in-republic-svcs-inc-rsg-as-market-value-rose/,False,rwwm inc cut holding in republic svcs inc rsg as market value rose  ,0
1018833636915724300,We calculated 21-day Expected Return of $K for you: 8.31% https://t.co/INk5y1XLkL,2018-07-16 12:24:02+00:00,1MinuteStock,K,Kellogg Company,https://unicornbay.com/t/K.US?utm_medium=tweet&utm_campaign=expreturn&utm_source=twitter,False,we calculated 21day expected return of k for you 831 ,0
1019263226570203100,$TVIX Sell Short target: 20.63 % | The Grim Contango (success rate 70.37 %) | Chart looks weak - new low https://t.co/AicL7wWetw,2018-07-17 16:51:04+00:00,stockhoot,TVIX,VelocityShares Daily 2x VIX ST ETN,https://stockhoot.com/ExtRecommendation.aspx?Id=0e47f647-3945-4530-a409-847110dab26f,False,tvix sell short target 2063   the grim contango success rate 7037   chart looks weak  new low ,2
1017810674439852000,Kimberly-Clark $KMB Said Near Agreement to Sell Assets Worth Billions - Source,2018-07-13 16:39:09+00:00,TopStockAlerts1,KMB,Kimberly-Clark Corporation,,False,kimberlyclark kmb said near agreement to sell assets worth billions  source,0
1019190756601237500,UP/DOWNGRADES ― $DLR: Stifel resumes at Buy https://t.co/noxQcidVjb via → https://t.co/VS8RO1bzXJ,2018-07-17 12:03:06+00:00,AlertTrade,DLR,Digital Realty Trust,http://dlvr.it/Qbqk0d,False,updowngrades  dlr stifel resumes at buy  via  ,0
1018155084428046300,#nowplaying BOOF by $L Domo feat: Chopps TravisvsTheWorld via the @audiomack app  https://t.co/HTMD405B9O,2018-07-14 15:27:43+00:00,StakNLoot703,L,Loews Corporation,https://audiomack.com/song/staknloot703/boof-landr-high,False,nowplaying boof by l domo feat chopps travisvstheworld via the audiomack app  ,0
1017457846852751400,DISCOVERY COMMUNICATIONS INC. Common Stock $DISCA and Viacom Inc. Class B $VIAB Critical Analysis https://t.co/X3NvfxMSJ6,2018-07-12 17:17:08+00:00,ledgerzette,VIAB,Viacom,http://ledgergazette.com/?p=2822337,False,discovery communications inc common stock disca and viacom inc class b viab critical analysis ,0
1018535034238709800,DXC Technology $DXC Upgraded to “Hold” by ValuEngine https://t.co/pXbB8VxZ2Z,2018-07-15 16:37:30+00:00,WatchlistN,DXC,DXC Technology Company,http://zpr.io/6XTkN,False,dxc technology dxc upgraded to hold by valuengine ,0
1019037167186792400,RT @InsiderBuySS: OIL SERVICES at all-time low % of S+P 500. EXPECT TONS of negative stories next month or so as 13G's filed. $OIH $SLB $HA…,2018-07-17 01:52:48+00:00,Jabato111111,HP,Helmerich & Payne,,False,rt insiderbuyss oil services at alltime low  of sp 500 expect tons of negative stories next month or so as 13gs filed oih slb ha,2
1019238869059981300,$MMM inverse H&amp;S b/o https://t.co/V1rfXOhmHJ,2018-07-17 15:14:17+00:00,kpak82,MMM,3M Company,,False,mmm inverse hamps bo ,0
1019689299242078200,$PRGO Stock Quote Alert for Perrigo Company plc (NYSE:PRGO) From our Stock News Alerts App,2018-07-18 21:04:08+00:00,Allstocknews,PRGO,Perrigo Company plc,,False,prgo stock quote alert for perrigo company plc nyseprgo from our stock news alerts app,0
1018491401607278600,Murphy Oil $MUR Now Covered by Analysts at Morgan Stanley https://t.co/Ha8EoWoXlc,2018-07-15 13:44:07+00:00,TickerReport,MUR,Murphy Oil Corporation,http://tickerreport.com/?p=3636917,False,murphy oil mur now covered by analysts at morgan stanley ,0
1018582106497265700,Are Analysts Bullish Campbell Soup Company $CPB After Last Week? - https://t.co/GSV1393brM,2018-07-15 19:44:33+00:00,mmahotstuff1,CPB,Campbell Soup Company,https://www.mmahotstuff.com/2018/07/15/are-analysts-bullish-campbell-soup-company-nysecpb-after-last-week.html,False,are analysts bullish campbell soup company cpb after last week  ,0
1018555509413236700,How Many Tyson Foods Inc. $TSN's Analysts Are Bullish? - https://t.co/MeTv2KlSBl,2018-07-15 17:58:51+00:00,mmahotstuff1,TSN,Tyson Foods,https://www.mmahotstuff.com/2018/07/15/how-many-tyson-foods-inc-nysetsns-analysts-are-bullish.html,False,how many tyson foods inc tsns analysts are bullish  ,1
1016317115534413800,NPP's This Week In Trading 7.9.18 https://t.co/hL8W6OmMUM $SPX $AMD $ARRY $BABA $BAC $BX $C $CAT $DHI $DIS $ECA… https://t.co/FZOtvtvVM6,2018-07-09 13:44:17+00:00,NPPtrades,ARRY,Array BioPharma Inc.,http://northpostpartners.com/weekly-trading-plan/,False,npps this week in trading 7918  spx amd arry baba bac bx c cat dhi dis eca ,0
1019326378544652300,$SCHW:  New SEC Filing for SCHW: Form 8-K (No. 0000316709-18-000036):  https://t.co/egTJIRcRkG,2018-07-17 21:02:01+00:00,Stock_News_Now,SCHW,The Charles Schwab Corporation,http://stocknewsflow.com/316709_000031670918000036_0000316709-18-000036,False,schw  new sec filing for schw form 8k no 000031670918000036  ,0
1017125391759216600,Boston Properties Inc. $BXP Expected to Announce Quarterly Sales of $614.39 Million  https://t.co/alZi0w06Gk,2018-07-11 19:16:05+00:00,EnterpriseLeade,BXP,Boston Properties,http://theenterpriseleader.com/?p=980244,False,boston properties inc bxp expected to announce quarterly sales of 61439 million  ,0
1017041397537497100,Me reitero en que trabajar con #Twig es una completa gozada. Bye bye &lt;?php echo $var; ?&gt; espero que no nos volvamos a ver.,2018-07-11 13:42:19+00:00,JordiGarcL,VAR,Varian Medical Systems,,False,me reitero en que trabajar con twig es una completa gozada bye bye ltphp echo var gt espero que no nos volvamos a ver,0
1019601742818922500,$CLF #CLF Volume coming in. A break of 8.75 could move it up to 10.22.,2018-07-18 15:16:13+00:00,stoxline,CLF,Cleveland-Cliffs Inc.,,False,clf clf volume coming in a break of 875 could move it up to 1022,0
1017821914449006600,Unusual put buying: $FOX 17x average volume $OPK 16x $BITA 13x $CA 12x $AVGO 9x $NSC 9x $AKRX 7x $BRK 7x,2018-07-13 17:23:49+00:00,getvolatility,FOX,Twenty-First Century Fox,,False,unusual put buying fox 17x average volume opk 16x bita 13x ca 12x avgo 9x nsc 9x akrx 7x brk 7x,0
1019390942720282600,Join Binance - it is the fastest growing exchange in the world 🤔  Register for BONUS ➡️ https://t.co/WbsCd1Jgim… https://t.co/LbRskP7cJ3,2018-07-18 01:18:34+00:00,chloeball366,OAS,Oasis Petroleum Inc.,http://binance.com/?ref=10078236,False,join binance  it is the fastest growing exchange in the world   register for bonus   ,1
1017754409457946600,RT @BrandonVanZee: 🕘 #9at9 - Your 9am ET daily digest of what large &amp; mid-cap 🇺🇸 stocks are ⬆️ &amp; ⬇️ the most in the premarket.  📈 $VFC $CHR…,2018-07-13 12:55:34+00:00,Market_Scholars,CHRW,C.H. Robinson Worldwide,,False,rt brandonvanzee  9at9  your 9am et daily digest of what large amp midcap  stocks are  amp  the most in the premarket   vfc chr,0
1017873755131875300,RT @petersmithu: If i´m wrong with $KMB ´s asset selling I´ll retire,2018-07-13 20:49:49+00:00,tallyyi,KMB,Kimberly-Clark Corporation,,False,rt petersmithu if im wrong with kmb s asset selling ill retire,0
1019599187627765800,$nflx $siri team up https://t.co/Cg18w3xTlg,2018-07-18 15:06:04+00:00,naashonomics,SIRI,Sirius XM Holdings Inc.,https://www.google.com/amp/s/seekingalpha.com/amp/news/3371082-netflix-sirius-xm-team-comedy-radio,False,nflx siri team up ,0
1019572980542771200,Going to be a strong open for Norwegian Cruise Line $NCLH (much more than $RCL &amp; $CCL so it's stock specific.. )… https://t.co/jfZtLAJkFP,2018-07-18 13:21:55+00:00,garen700,CCL,Carnival Corporation,https://twitter.com/i/web/status/1019572980542771200,False,going to be a strong open for norwegian cruise line nclh much more than rcl amp ccl so its stock specific  ,1
1019570942849232900,$OAS $PTCT $FOLD $ADMP $MCRB #MACD turning bearish. Time to sell?  Checkout the complete list of technicals here  https://t.co/SoZMVCEOyF,2018-07-18 13:13:50+00:00,amigobulls,OAS,Oasis Petroleum Inc.,https://amigobulls.com/stocks-to-buy/best-stocks-to-buy-today/,False,oas ptct fold admp mcrb macd turning bearish time to sell  checkout the complete list of technicals here  ,0
1019113297151516700,KeyCorp Weighs in on Blue Apron Holdings Inc’s Q1 2019 Earnings $APRN https://t.co/sUdJoHdPTO,2018-07-17 06:55:18+00:00,dailypoliticaln,APRN,Blue Apron Holdings,http://www.dailypolitical.com/?p=2206224,False,keycorp weighs in on blue apron holdings incs q1 2019 earnings aprn ,0
1019627531161555000,$BSX Option Order Flow Sentiment is 63.8% Bullish. https://t.co/7KoMvwtldu,2018-07-18 16:58:41+00:00,MC_OptionTrades,BSX,Boston Scientific Corporation,https://marketchameleon.com/Overview/BSX/OptionOrderSentiment/,False,bsx option order flow sentiment is 638 bullish ,1
1018386726308450300,Analyzing Marriott International $MAR &amp; Choice Hotels International $CHH https://t.co/PGAWCjXtUF,2018-07-15 06:48:10+00:00,TheMarketsDaily,MAR,Marriott International,http://zpr.io/6Xnas,False,analyzing marriott international mar amp choice hotels international chh ,0
1018498096576294900,Newfield Exploration’s $NFX “Hold” Rating Reiterated at BMO Capital Markets https://t.co/ptCU7mrZXC,2018-07-15 14:10:43+00:00,TranscriptDaily,NFX,Newfield Exploration Company,http://zpr.io/6XY28,False,newfield explorations nfx hold rating reiterated at bmo capital markets ,0
1019375622395588600,RT @BrandonVanZee: 07/17/18 - View today's #MarketOutlook from @Market_Scholars here: https://t.co/awHHhQe3Kj  Discussed: $SPY $SPX $QQQ $D…,2018-07-18 00:17:42+00:00,PamFischhaber,LOW,Lowe's Companies,https://wp.me/p9upfx-1Qx,False,rt brandonvanzee 071718  view todays marketoutlook from market_scholars here   discussed spy spx qqq d,0
1019300438120783900,Vote for this $SRPT pool if you haven't yet https://t.co/m2PB50gTf2,2018-07-17 19:18:56+00:00,GantosJ,SRPT,Sarepta Therapeutics,https://twitter.com/GantosJ/status/1019226839968112640,False,vote for this srpt pool if you havent yet ,0
1019574602228351000,Crude Oil  Gold  Bitcoin 2/3 hours ago before #NY open  after ? $CL $GC $BTC https://t.co/BpIk5hX2L8,2018-07-18 13:28:22+00:00,pipsnticks,CL,Colgate-Palmolive Company,,False,crude oil  gold  bitcoin 23 hours ago before ny open  after  cl gc btc ,0
1018796896490487800,RT @Trippki_: 🏨☀️🏖️ Our Hotels Partners and Alliances 🏖️☀️🏨  2 hotel channel managers and 12 hotel groups on board for $TRIP loyalty rewar…,2018-07-16 09:58:03+00:00,bitnewstv,TRIP,TripAdvisor,,False,rt trippki_  our hotels partners and alliances   2 hotel channel managers and 12 hotel groups on board for trip loyalty rewar,0
1019454737278820400,Binance has stop loss feature to help protect your assets! 🚀  Register for BONUS ➡️ https://t.co/sAIS0nxjBb  $NBT… https://t.co/7TXPcbjA2S,2018-07-18 05:32:04+00:00,danhodges4591,WPX,WPX Energy,http://binance.com/?ref=10078236,False,binance has stop loss feature to help protect your assets   register for bonus    nbt ,0
1017395550839242800,$MKC https://t.co/qsHKibDNrE,2018-07-12 13:09:36+00:00,Accurate_Trader,MKC,McCormick & Company,,False,mkc ,0
1019696170338275300,Lisk $LSK price: $5.74 We verified that Binance is accepting new users! 🙌 💰  ➡️ https://t.co/rdciq2673E  $WICC… https://t.co/rG4pbUWPri,2018-07-18 21:31:26+00:00,suepiper112y,AMP,Ameriprise Financial,http://binance.com/?ref=10078236,False,lisk lsk price 574 we verified that binance is accepting new users       wicc ,0
1018400780242620400,Gabelli Lowers Altaba $AABA to Hold https://t.co/ZItRGROGIZ,2018-07-15 07:44:01+00:00,OlympiaReport,AABA,Altaba Inc.,http://theolympiareport.com/?p=924379,False,gabelli lowers altaba aaba to hold ,0
1019582096812204000,Rare Infrastructure LTD Has Lowered Crown Castle Intl Corp New $CCI Stake by $35.87 Million; Stock Value Declined - https://t.co/hlvZCJfLU9,2018-07-18 13:58:09+00:00,bibeypost_stock,CCI,Crown Castle International Corp. (REIT),https://www.bibeypost.com/rare-infrastructure-ltd-has-lowered-crown-castle-intl-corp-new-cci-stake-by-35-87-million-stock-value-declined/,False,rare infrastructure ltd has lowered crown castle intl corp new cci stake by 3587 million stock value declined  ,2
1019206341028732900,As Aetna INC New $AET Market Value Rose Farallon Capital Management LLC Increased by $81.97 Million Its Position - https://t.co/RfwwfYvkLD,2018-07-17 13:05:02+00:00,whatsonthorold2,AET,Aetna Inc.,https://www.whatsonthorold.com/2018/07/17/as-aetna-inc-new-aet-market-value-rose-farallon-capital-management-llc-increased-by-81-97-million-its-position/,False,as aetna inc new aet market value rose farallon capital management llc increased by 8197 million its position  ,1
1019726457013133300,RT @dfstoken: WANT to TRADE $DFS? Find us at the following EXCHANGES:  1. https://t.co/FvRAlQFNai 2. https://t.co/Lma6PCPn81 3. https://t.c…,2018-07-18 23:31:47+00:00,ONLIN18,DFS,Discover Financial Services,https://app.radarrelay.com/DFS/WETH,False,rt dfstoken want to trade dfs find us at the following exchanges  1  2  3 ,0
1019291466294792200,RT @SwingTradeBot: Recent $UPS technical alerts: Non-ADX 1234 Bearish plus 2 more alerts... https://t.co/47NkJ8I992,2018-07-17 18:43:17+00:00,tradnews_,UPS,United Parcel Service,https://swingtradebot.com/equities/UPS,False,rt swingtradebot recent ups technical alerts nonadx 1234 bearish plus 2 more alerts ,0
1017411423427747800,After Reaching 52-Week High Is Assurant Inc. $AIZ's Near-Term Analysis Positive? - https://t.co/KnjCg6fOk6,2018-07-12 14:12:40+00:00,mmahotstuff1,AIZ,Assurant,https://www.mmahotstuff.com/2018/07/12/after-reaching-52-week-high-is-assurant-inc-aizs-near-term-analysis-positive.html,False,after reaching 52week high is assurant inc aizs nearterm analysis positive  ,1
1019109352924504000,United Technologies $UTX to Release Quarterly Earnings on Tuesday https://t.co/miuv8BC1ZM,2018-07-17 06:39:38+00:00,TranscriptDaily,UTX,United Technologies Corporation,http://zpr.io/6XwEE,False,united technologies utx to release quarterly earnings on tuesday ,0
1017542560309530600,$AKAM Max Pain is 76.00 for maturity 07/13/2018. #maxpain #options https://t.co/21SnfF8jOz https://t.co/lEzTNQN63C,2018-07-12 22:53:46+00:00,optioncharts,AKAM,Akamai Technologies,http://maximum-pain.com/options/max-pain/AKAM,False,akam max pain is 7600 for maturity 07132018 maxpain options  ,0
1019554321514426400,M&amp;T Bank Q2 logs gains in mortgage banking revenue trust income https://t.co/eexv7Mp8Eh #premarket $MTB,2018-07-18 12:07:47+00:00,MarketCurrents,MTB,M&T Bank Corporation,https://seekingalpha.com/news/3370938-m-and-t-bank-q2-logs-gains-mortgage-banking-revenue-trust-income?source=feed_f,False,mampt bank q2 logs gains in mortgage banking revenue trust income  premarket mtb,1
1019531655709675500,$0.18 dividends will be a reality for Pentair PLC $PNR's shareholders on Aug 3 2018. https://t.co/Ev27azraqL,2018-07-18 10:37:43+00:00,reurope_stock,PNR,Pentair plc,https://reurope.com/2018/07/18/0-18-dividends-will-be-a-reality-for-pentair-plc-nysepnrs-shareholders-on-aug-3-2018/,False,018 dividends will be a reality for pentair plc pnrs shareholders on aug 3 2018 ,0
1017343247860076500,Hormel Foods Corp $HRL Director Sells $373000.00 in Stock https://t.co/43bTOYixXo,2018-07-12 09:41:46+00:00,dispatchtribune,HRL,Hormel Foods Corporation,http://dispatchtribunal.com/?p=2048747,False,hormel foods corp hrl director sells 37300000 in stock ,0
1018617568775561200,DDR Corp. $DDR Analysts See $0.46 EPS - https://t.co/nGRZnbL238,2018-07-15 22:05:28+00:00,bibeypost_stock,DDR,DDR Corp.,https://www.bibeypost.com/ddr-corp-ddr-analysts-see-0-46-eps/,False,ddr corp ddr analysts see 046 eps  ,0
1019710583288066000,RT @DomainMondo: Microsoft $MSFT Quarterly Earnings &amp; LIVE Webcast July 19 5:30pm EDT https://t.co/L4R3savYTZ #cloudComputing #Cloud #Azu…,2018-07-18 22:28:43+00:00,MIASXcom,MSFT,Microsoft Corporation,https://www.domainmondo.com/2018/07/microsoft-msft-quarterly-earnings-live.html,False,rt domainmondo microsoft msft quarterly earnings amp live webcast july 19 530pm edt  cloudcomputing cloud azu,0
1019688879337566200,but $ERIC and $NOK yall get ready for 5Geeeee.,2018-07-18 21:02:28+00:00,marcelliotnet,ERIC,Telefonaktiebolaget LM Ericsson (publ),,False,but eric and nok yall get ready for 5geeeee,0
1019727382289186800,$LOW open interest for maturity 07/20/2018. High put=65.00 High call=85.00 #maxpain #options https://t.co/U1DpvgBjWn https://t.co/PpPqZH31nM,2018-07-18 23:35:28+00:00,optioncharts,LOW,Lowe's Companies,http://maximum-pain.com/options/open-interest/LOW,False,low open interest for maturity 07202018 high put6500 high call8500 maxpain options  ,0
1018945699961081900,Perrigo Co PLC $PRGO Stock Sentiment  Worsens - https://t.co/nts3mb1kAA,2018-07-16 19:49:20+00:00,whatsonthorold2,PRGO,Perrigo Company plc,https://www.whatsonthorold.com/2018/07/16/perrigo-co-plc-nyseprgo-stock-sentiment-worsens/,False,perrigo co plc prgo stock sentiment  worsens  ,2
1018624101764796400,Edwards Lifesciences Corporation $EW Analysts See $1.13 EPS - https://t.co/vk2St7kvkP,2018-07-15 22:31:25+00:00,mmahotstuff1,EW,Edwards Lifesciences Corporation,https://www.mmahotstuff.com/2018/07/15/edwards-lifesciences-corporation-ew-analysts-see-1-13-eps.html,False,edwards lifesciences corporation ew analysts see 113 eps  ,0
1019260777927200800,@yusufhameed So let’s be real who buys $ntnx for their services and tech they developed? $amzn for #AWS $googl or the sleeper $msft,2018-07-17 16:41:21+00:00,cpowerfitness,NTNX,Nutanix,,False,yusufhameed so lets be real who buys ntnx for their services and tech they developed amzn for aws googl or the sleeper msft,0
1019463212893442000,Our bot detects coin listings faster than official announcement! 💰  Join Us ➡️ https://t.co/mgv9NMztD8  $DBIX… https://t.co/GYMBeotrKl,2018-07-18 06:05:45+00:00,AmosPatterson13,HPE,Hewlett Packard Enterprise Company,http://discord.gg/tXbaTxx,False,our bot detects coin listings faster than official announcement   join us    dbix ,1
1019475404531425300,Omnicom Group Inc. $OMC to Post FY2018 Earnings of $5.62 Per Share Jefferies Financial Group Forecasts https://t.co/wzhXJTdu82,2018-07-18 06:54:12+00:00,dakotafinancial,OMC,Omnicom Group Inc.,http://dakotafinancialnews.com/?p=325007,False,omnicom group inc omc to post fy2018 earnings of 562 per share jefferies financial group forecasts ,0
1019428840983224300,Brokerages Expect Valero Energy Co. $VLO Will Announce Quarterly Sales of $28.37 Billion https://t.co/8ncdYsJzcd,2018-07-18 03:49:10+00:00,OlympiaReport,VLO,Valero Energy Corporation,http://theolympiareport.com/?p=931062,False,brokerages expect valero energy co vlo will announce quarterly sales of 2837 billion ,0
1016768156331888600,EPS for Everest Re Group Ltd. $RE Expected At $5.29 - https://t.co/hSUH5wx6K3,2018-07-10 19:36:33+00:00,whatsonthorold2,RE,Everest Re Group,https://www.whatsonthorold.com/2018/07/10/eps-for-everest-re-group-ltd-re-expected-at-5-29/,False,eps for everest re group ltd re expected at 529  ,0
1018896832527781900,Fluor Corp $FLR Sentiment Change Report - https://t.co/e5HzLiOte5,2018-07-16 16:35:09+00:00,mmahotstuff1,FLR,Fluor Corporation,https://www.mmahotstuff.com/2018/07/16/fluor-corp-nyseflr-sentiment-change-report.html,False,fluor corp flr sentiment change report  ,0
1017832284076949500,Trending coins (1h)  $DSH :  +58.56% ↗  1151sat $EFX :  +12.62% ↗  471sat $LBTC :  +8.12% ↗  181000sat $EGCC :  +7.… https://t.co/R0AAaMPwGn,2018-07-13 18:05:01+00:00,CoinmarketGap,EFX,Equifax Inc.,https://twitter.com/i/web/status/1017832284076949506,False,trending coins 1h  dsh   5856   1151sat efx   1262   471sat lbtc   812   181000sat egcc   7 ,0
1019489795876237300,$1.41 Billion in Sales Expected for Invesco Ltd. $IVZ This Quarter https://t.co/OtG4SFF52p,2018-07-18 07:51:23+00:00,WatchlistN,IVZ,Invesco Ltd.,http://zpr.io/6XJmi,False,141 billion in sales expected for invesco ltd ivz this quarter ,0
1017551179188981800,Investors Buy Shares of Hess $HES on Weakness https://t.co/l8WuEuDQBY,2018-07-12 23:28:00+00:00,MareaInformativ,HES,Hess Corporation,http://www.mareainformativa.com/?p=436665,False,investors buy shares of hess hes on weakness ,1
1018995240265449500,$DISH DISH Network Corporation SEC Filing: Form 4 https://t.co/bnNkcmPbnC,2018-07-16 23:06:11+00:00,StockTexts,DISH,DISH Network Corporation,http://www.sec.gov/Archives/edgar/data/1001082/000109053718000010/xslF345X03/edgar.xml,False,dish dish network corporation sec filing form 4 ,0
1019208872911724500,UnitedHealth Group Reports Q2 2018 Earnings Stock Down 1.9% $UNH $ANTM $CI $AET https://t.co/UY4G8SEqQJ https://t.co/uHDK7jD4XY,2018-07-17 13:15:05+00:00,MarketRealist,AET,Aetna Inc.,https://marketrealist.com/2018/07/unitedhealth-group-reports-q2-2018-earnings-stock-down-1-9,False,unitedhealth group reports q2 2018 earnings stock down 19 unh antm ci aet  ,2
1019452535143354400,RT @eWhispers: #earnings scheduled before the open tomorrow  $ABT $MS $GWW $ASML $TXT $ERIC $MTB $USB $NVS $UBSH $NTRS $MTG  https://t.co/l…,2018-07-18 05:23:19+00:00,tradealike,MTB,M&T Bank Corporation,,False,rt ewhispers earnings scheduled before the open tomorrow  abt ms gww asml txt eric mtb usb nvs ubsh ntrs mtg  ,0
